id,s_width,s_height,s_storage_size,s_duration,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,t_average_bitrate,e_width,e_height,c_content_category_Border collie,c_content_category_alp,c_content_category_ballplayer,c_content_category_bannister,c_content_category_bathing cap,c_content_category_bearskin,c_content_category_bicycle-built-for-two,c_content_category_bobsled,c_content_category_breastplate,c_content_category_car mirror,c_content_category_chainlink fence,c_content_category_church,c_content_category_cloak,c_content_category_collie,c_content_category_comic book,c_content_category_convertible,c_content_category_croquet ball,c_content_category_dumbbell,c_content_category_envelope,c_content_category_football helmet,c_content_category_geyser,c_content_category_grille,c_content_category_jersey,c_content_category_lab coat,c_content_category_lakeside,c_content_category_maillot,c_content_category_mask,c_content_category_matchstick,c_content_category_maze,c_content_category_miniskirt,c_content_category_mortarboard,c_content_category_mountain bike,c_content_category_palace,c_content_category_parachute,c_content_category_pay-phone,c_content_category_prison,c_content_category_promontory,c_content_category_puck,c_content_category_racer,c_content_category_rain barrel,c_content_category_reflex camera,c_content_category_scoreboard,c_content_category_seashore,c_content_category_ski,c_content_category_ski mask,c_content_category_snowmobile,c_content_category_spider web,c_content_category_sports car,c_content_category_spotlight,c_content_category_stage,c_content_category_submarine,c_content_category_suit,c_content_category_swing,c_content_category_trench coat,c_content_category_trimaran,c_content_category_volcano,c_content_category_volleyball,c_content_category_warplane,c_content_category_web site,c_content_category_whistle,c_content_category_wig
2587,1920,1080,45041956,33,72.527,27.185,9.090909090909092,9.090909090909092,1.8181818181818183,21.81818181818182,12.727272727272727,0.5531146486079934,0.21769518584767436,0.1045215903245417,0.1246685752197905,0.8614807558673256,0.06316243235717607,0.03639337341333547,0.4521451722381184,0.2432378614292313,0.15958716661441769,0.05623725597151888,0.11302835688569735,8860,1920,1080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,1920,1080,2040652079,1520,62.133,19.776,5.407894736842105,0.986842105263158,0.07894736842105263,8.368421052631579,5.171052631578949,0.269857445035839,0.28539082022789397,0.2547826085577078,0.1899691261785592,0.11749253480746448,0.05653124097167105,0.08958840844055514,0.32513230841342905,0.1160648727081519,0.08586261542750595,0.09506022671042556,0.0943861801516873,68,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5622,1920,1080,43312250,37,45.766999999999996,20.331,32.432432432432435,4.864864864864865,0.0,38.91891891891892,29.18918918918919,0.3475344745787455,0.3961663312618174,0.15473710689856526,0.10156208726087196,1.6040597633481917,0.4622077592426032,0.1407524060963543,0.0933924533039478,0.28028756706817803,0.18478220719647656,0.12038848309200965,0.1004171742577752,1940,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,1920,1080,1527188419,1536,,,2.34375,0.5859375,0.0,2.2265625,0.859375,0.28581671684694226,0.3865809126907582,0.2679891900793837,0.059613180382915736,0.5681824476023997,0.19369061880852534,0.2282942037114052,0.06313041009276059,0.2579372139483878,0.20960825948074416,0.2049794892039543,0.08947887259604002,224,768,432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,1920,1080,77268881,60,36.479,9.427999999999999,21.0,7.0,1.0,23.0,22.0,0.3793177163708847,0.2596861470121741,0.19886562821502052,0.16213050840192048,0.25205618159292953,0.11509003248498928,0.1050499095174314,0.20969410069456984,0.15523880506805565,0.1005847238351949,0.0911089510973731,0.2222154610814959,3238,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2857,1080,1080,126074033,93,63.111999999999995,28.526,25.80645161290323,7.741935483870968,0.6451612903225807,33.54838709677419,23.225806451612907,0.2906826352935971,0.2903685481412648,0.25482828640401994,0.1641205301611182,0.1986574920365332,0.10390662497903852,0.08383074701114099,0.16996040212661498,0.1651279849694776,0.1228052973893088,0.12377806646669515,0.14303376239176374,804,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,720,486,251944605,12,83.743,27.546,0.0,0.0,0.0,10.0,5.0,0.3160619252654575,0.4392542104862063,0.189759722857288,0.05492414139104812,0.2848565927213269,0.2465841925162595,0.10058425899576844,0.04063302405108219,0.022013309630576468,0.05784616706215815,0.05546300087901275,0.02227092654580694,212,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,1920,1080,1137523291,831,46.949,10.286,5.9205776173285205,0.7942238267148014,0.07220216606498195,7.7978339350180494,5.342960288808664,0.7528851935109663,0.14152253837751871,0.06252268233770614,0.04306958577380866,1.1543579980170893,0.03614595742244933,0.03885063493307417,0.09982198080050644,0.12052621653066728,0.06965311143704457,0.05491382100757365,0.06459890270597432,30,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5844,1280,720,722337792,2110,77.96300000000001,5.627999999999999,5.744075829383887,2.4170616113744074,0.2274881516587678,6.056872037914692,5.004739336492891,0.4675981036483021,0.2585153262202143,0.13722818564732547,0.1158053039154379,0.3433287235482932,0.13775506115339067,0.061344243812705375,0.12171183455024595,0.152368070934182,0.08629666505618684,0.09404436597861042,0.08068274661818113,171,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10140,1920,1080,1189141008,5298,26.755,10.277000000000001,10.328425821064553,3.6240090600226496,0.10192525481313704,16.274065685164217,7.82559456398641,0.6301581343188257,0.2409197936291769,0.0851772384771915,0.04374483357480584,0.9438981595846414,0.13593121319630108,0.04788396270277175,0.06701921981898366,0.24546634596370434,0.1718985252047937,0.12311671462343195,0.0909179692986598,2366,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,1280,720,722337792,2110,77.96300000000001,5.627999999999999,5.744075829383887,2.4170616113744074,0.2274881516587678,6.056872037914692,5.004739336492891,0.4675981036483021,0.2585153262202143,0.13722818564732547,0.1158053039154379,0.3433287235482932,0.13775506115339067,0.061344243812705375,0.12171183455024595,0.152368070934182,0.08629666505618684,0.09404436597861042,0.08068274661818113,149,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1629,1920,1080,143066060,100,29.47,17.067,21.6,0.6,0.6,30.6,25.8,0.6056245064943417,0.28074742798353913,0.09365827707047324,0.01996978845164609,0.4890048698536755,0.09849128215720217,0.07097695007806716,0.031382719460978904,0.17573758350678154,0.13893882766240676,0.07762044096311921,0.03189381754115803,35,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4889,1920,1080,74176640,57,55.218999999999994,21.386,9.473684210526317,2.1052631578947367,1.0526315789473684,9.473684210526317,3.1578947368421053,0.14831563379900367,0.12968606170132127,0.3525572837701248,0.3518971610804273,0.10613443060814574,0.041427355722997584,0.2782349692535251,0.9262911490119602,0.15639655830924498,0.09288803023682188,0.12621330716517484,0.13942958924027568,198,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,1920,1080,311160322,237,47.165,14.59,2.0253164556962022,1.2658227848101264,0.0,2.7848101265822787,2.278481012658228,0.14383075670460654,0.2876062638910593,0.3475751575495738,0.2209878218547604,0.09010792107898956,0.2174300831484016,0.18818188635498512,0.4751086284089354,0.16583093189307624,0.1290796211068623,0.20453097240428425,0.1977231171239353,9334,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,1080,1080,119303100,90,49.576,21.083000000000002,18.666666666666668,4.0,0.0,24.666666666666664,14.0,0.17806907928161372,0.2989866985469695,0.2901147944927095,0.2328294276787075,0.14850271792281036,0.13950937968268767,0.1420992550005642,0.20732799319218792,0.18803641554568196,0.14005227511497811,0.16674172381618158,0.21143966903890932,3819,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,1280,720,644543687,1773,71.637,7.127999999999999,7.512690355329949,3.1810490693739433,0.4060913705583756,8.426395939086294,6.294416243654823,0.3350011383131227,0.27916713198785553,0.2057279795978384,0.18010375010118346,0.2428991493425452,0.12213977425027812,0.09246174693447884,0.1967686648561298,0.18048935799029195,0.10895203246472612,0.12045053978921864,0.13713348543441625,241,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8179,1920,1080,379584512,30,,,2.0,0.0,0.0,12.0,2.0,0.7735900527263375,0.031085883916323723,0.033101407107338825,0.09555598958333336,5.585964962773841,0.16416626660525732,0.1233411315641352,0.5086651458144834,0.2189766964486929,0.0929117522144299,0.0332928123076023,0.15868102862700942,78,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,1920,1080,116625970,87,42.001000000000005,20.077,28.965517241379317,3.4482758620689653,0.0,48.96551724137931,39.31034482758621,0.5555487411901047,0.2507350423939264,0.15036092301393028,0.043355293402038704,0.6875073359062212,0.0741318604347275,0.05178464770146753,0.047687386120632086,0.31157541171634,0.15482522400269152,0.14774695517887296,0.08789931758979751,3688,1280,720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,1920,1080,-1062491677,570,51.277,13.102,26.315789473684212,1.368421052631579,0.0,19.894736842105264,10.631578947368421,0.3162909297501081,0.3496491950039706,0.20928472081212546,0.12477515443379547,0.15490665785792626,0.059739727179834584,0.07204589494917606,0.10284845937154123,0.15320754474784848,0.13063878886226227,0.08663050202726498,0.12651968160695032,7670,1920,1080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,1920,1080,75289431,58,50.196999999999996,27.331999999999997,7.241379310344827,1.0344827586206895,0.0,10.344827586206897,5.172413793103448,0.11287796447069676,0.22993727661150135,0.39790385370104303,0.25928090521675884,0.11642546288070355,0.08266816323265909,0.2296198559702341,0.3165515263079306,0.12327263015075275,0.10700049757594399,0.15387585239055462,0.18402320915782264,351,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1920,1080,554976316,71,69.83800000000001,12.055,12.676056338028168,4.225352112676057,0.0,0.8450704225352113,0.8450704225352113,0.4348808699030604,0.26113029255781617,0.1835424568372167,0.12044638070190693,0.3884357740668379,0.07787865668534015,0.13394081773275313,0.10211771191548599,0.1890759026149593,0.10242378440727468,0.0911797763891128,0.08914445496059169,25740,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,1920,1080,379584512,30,,,2.0,0.0,0.0,12.0,2.0,0.7735900527263375,0.031085883916323723,0.033101407107338825,0.09555598958333336,5.585964962773841,0.16416626660525732,0.1233411315641352,0.5086651458144834,0.2189766964486929,0.0929117522144299,0.0332928123076023,0.15868102862700942,283,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,1920,1080,119293873,89,39.464,21.531999999999996,20.898876404494384,2.696629213483146,0.0,20.224719101123593,6.0674157303370775,0.1901912756623665,0.3742539039019512,0.3031504618792482,0.1324043585564341,0.16778766726314515,0.19077647411431706,0.1353400968349865,0.15410411220364542,0.15072148551152795,0.18509418296841884,0.16339476373126674,0.13659989500962352,234,768,432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
