id,t_average_vmaf
6839,46.720667999999996
8894,73.979034
907,66.012247
6197,66.664273
3951,11.254232
9607,42.616524
9184,82.706391
6957,98.148075
9506,73.911835
6335,98.021132
8676,68.13774000000001
926,7.6016
6388,7.428553999999999
15,60.637167000000005
143,0.9641700000000001
2363,34.844122999999996
129,32.881971
1161,5.450514
6102,36.880827000000004
6374,46.61865
5791,84.151749
8412,72.05579399999999
5365,32.70519
1876,90.33036899999999
2488,4.121901
5518,44.593121999999994
7799,75.490589
1182,97.96188599999999
7762,98.203623
5944,70.324449
1170,98.8547
6414,44.507575
2182,3.235635
3372,41.102374
8385,4.201691
1859,1.024606
5139,16.535513
9522,65.02963100000001
9387,1.804369
6612,21.519719
9953,91.219235
7765,74.770903
5845,5.054953
3121,89.42418
387,1.051022
8183,65.351801
1032,97.623032
8263,76.401726
8723,83.50721300000001
931,9.472466
4020,25.496727
691,7.167158000000001
6399,92.497225
6919,44.886908
829,52.290619
3499,4.634188
2081,8.242855
9209,68.200962
9838,66.826512
44,57.75527099999999
3940,25.261158
5468,88.701082
5267,88.96934300000001
4320,73.359353
2965,89.836774
3970,3.184368
1187,44.281957
284,45.398686
9170,82.214391
4160,85.60304000000001
3092,41.754857
5933,98.424826
4557,82.691077
8131,0.0
4324,93.546059
6497,74.222379
6370,35.706396000000005
3365,45.578196999999996
8025,86.978042
3195,0.61574
5338,74.313642
969,64.75784499999999
3735,6.406687000000001
925,12.386650999999999
9895,64.3216
8910,40.715026
4726,20.71176
5850,1.6541099999999997
2851,77.948897
7512,4.216398000000001
8130,13.040293
9162,9.226583999999999
8208,1.202222
4472,81.75254
5350,91.759299
4349,7.2298789999999995
8314,95.51178399999999
3627,90.549587
1789,4.598574
8560,72.117165
2059,80.089331
8758,46.794571000000005
4014,30.413992999999998
1902,98.377379
4687,98.80834499999999
5793,90.59225
8003,85.59846999999999
75,4.281167
2345,41.095821
7459,72.667262
430,55.540691
4587,16.077153
5240,87.135703
4882,74.948233
10401,17.012179999999997
7481,69.74238000000001
1553,6.0109010000000005
240,95.271034
783,71.685179
3066,99.717764
977,37.36481
2941,30.151128000000003
7253,3.746654
4909,0.063467
1620,43.760684000000005
2146,65.926397
1801,97.568724
2095,8.561999
6317,2.073506
5455,21.812967999999998
1357,88.403635
8397,66.902076
9518,64.138879
8635,95.905828
7681,80.160726
9591,43.981891
10339,76.719996
9063,21.959678
8404,98.034468
1609,64.189423
3096,51.087477
8042,10.058586
2415,1.353161
2017,10.487549000000001
6259,98.07765699999999
4126,4.609879
10207,68.594678
3246,76.20700500000001
124,55.702309
7283,74.35069
5520,33.851759
7846,95.341096
9459,9.463988
3341,0.61412
598,49.180508
2123,52.305884000000006
7384,66.684079
6523,77.965062
7321,24.406205
10062,74.533705
2197,93.961281
4052,15.731029000000001
6296,21.854954
3363,88.404003
8603,18.277144
725,45.063266
8759,29.216857
978,89.143915
808,68.536011
5266,41.178859
1475,0.5195
9351,39.731844
9336,82.504527
7713,86.589686
3963,10.724024
6678,79.94733599999999
5711,72.88950799999999
1235,0.55184
1225,43.361106
1764,73.456689
6520,58.22926999999999
5507,62.225641
5290,17.267084
5994,15.327848000000001
3217,92.018964
287,9.672367
5219,0.9792270000000001
2966,99.376769
3164,55.461777000000005
6240,1.491727
9185,87.328252
1657,94.844312
1975,92.17734899999999
2397,17.717176000000002
452,10.881841
2710,12.15231
4873,33.000481
3682,76.94465100000001
422,69.554172
10171,16.173769
657,56.029539
3301,91.15361800000001
6072,9.644246
2845,74.073599
6252,80.877021
7883,25.672734
1001,1.402125
4199,11.272312
2418,99.781654
8598,32.207361999999996
8534,5.039643
3848,85.774955
961,88.12344300000001
1580,86.65036500000001
5203,56.084914000000005
2206,78.486786
6565,48.346425
9620,17.150721
4232,97.595611
757,42.424772
4867,84.74906899999999
2284,75.163914
6924,26.193161
6062,15.672568
4828,0.223624
8468,92.422477
807,58.527237
6163,70.218712
9867,1.95534
1956,99.582966
2445,57.186463
6107,76.415631
8444,25.231986
6383,13.936960999999998
2402,17.689289000000002
1073,7.368954
8632,87.786436
4241,41.215325
8782,96.620261
2091,6.046405
4528,72.071442
7506,6.831128
7060,58.131060999999995
7541,81.516288
7803,39.947246
4903,4.54962
8288,39.958038
1003,11.342476
9401,89.40193199999999
6822,29.297311999999998
5519,40.804279
4652,22.084746
5525,34.411402
1485,83.182916
7997,85.601766
1411,95.09974799999999
9829,45.504753
6720,82.762384
709,88.685763
10311,59.15900799999999
3604,75.002779
7515,95.998182
3076,66.350341
6139,63.153189000000005
4102,44.958593
5315,84.059421
2722,5.330148
9676,87.619963
1268,87.651649
2462,64.48142800000001
9589,64.95903299999999
268,62.165156999999994
3581,3.951446
4751,0.408614
5965,93.6818
9106,95.365314
5361,28.06418
7123,95.792878
2821,94.08953000000001
5651,62.218872999999995
589,69.896589
6190,60.786913
7208,84.064262
8774,0.103453
8049,22.938829000000002
8243,89.44471899999999
5677,35.2875
8443,27.403492
2028,99.759927
8057,2.521747
677,13.622709
9203,85.860991
1232,16.027973
5508,44.832485
7444,89.309595
5230,95.42629000000001
4857,84.42846999999999
5666,60.235473999999996
2432,83.234109
6572,90.034316
7731,42.30375
8078,81.35474
6486,96.65871
896,75.211469
1611,39.930927000000004
6733,97.03918900000001
5730,44.383648
7843,80.042613
3807,12.133419
8434,49.373247
10182,89.61976800000001
4702,82.728921
3962,15.646292
6205,90.705211
890,78.911941
6713,91.704667
8270,74.664264
8039,37.686383
6208,46.358816
8962,87.359127
7202,87.843614
7898,20.817610000000002
2799,3.764128
584,58.082349
3268,7.523647
3933,71.24985
4966,30.35645
1260,99.226896
6173,37.312452
310,1.9787709999999998
8187,82.379351
5141,1.363681
6456,22.454784
6114,96.387311
4669,21.900510999999998
4299,76.83116600000001
3784,52.220509
1008,23.454957
8621,71.419342
2185,97.114049
3624,31.455129
7311,36.024881
5115,71.798198
10074,56.51035699999999
6354,33.682088
9680,64.82295699999999
4835,0.334289
6209,56.48327
4757,0.201965
5274,36.182621000000005
90,92.39326
6916,33.136005
6674,68.645263
7949,73.843581
5821,75.02694
8316,92.39839
2117,56.434454
2937,24.718189000000002
6695,13.261781
983,32.929827
7228,31.855432
5523,50.90947
2925,47.679417
7037,71.857597
3214,81.81787800000001
6704,10.640894
6567,83.485445
9687,64.772512
7309,63.028849
5437,35.408749
627,76.210954
4948,80.08933
4245,77.747065
5327,81.371462
4766,89.047925
1601,38.301323
9995,66.624531
1269,70.586986
128,48.720329
6115,33.700995
1711,6.5659600000000005
8273,77.82921999999999
4236,71.169067
5398,77.577175
2398,24.783288
6527,53.826005
8525,13.541433999999999
8695,15.661662
1186,79.21709200000001
6253,98.077353
10196,76.224236
6248,72.268792
1977,67.119548
10295,81.893844
4248,80.824791
8324,76.402811
915,26.925407
1305,16.403679
5831,30.299145000000003
3049,98.451622
9920,41.613215000000004
1273,91.798591
8391,99.137628
2796,18.87566
1398,16.838171
3359,84.343032
183,56.196645
8572,76.256624
5920,2.789947
10267,50.28552
8107,38.466187
6417,82.757134
9983,81.94704899999999
4568,53.642444
7470,59.303329000000005
8383,1.10446
2656,85.982444
8576,67.321798
8442,30.470307000000002
1961,51.256056
4993,88.761306
4892,28.073811
6639,98.310475
7194,41.609155
10383,76.455125
1251,78.249158
3176,21.032138
5073,82.77799499999999
8158,90.548896
7071,53.909493000000005
7717,59.233237
6799,98.824624
3289,93.900099
6705,6.058634
9017,90.955903
8001,51.062290000000004
5871,85.14432099999999
8556,79.560237
1051,80.451613
4070,85.98388100000001
6263,41.213561
5771,1.322742
272,66.430749
2042,78.095016
4764,44.133443
5895,52.217423
6761,45.854631
5494,73.08734399999999
1086,16.090097
6031,91.08444
6600,25.223014000000003
5683,15.142657
6940,6.535263
4323,59.276720999999995
7216,52.364711
8144,73.768263
10120,91.925229
5736,40.863526
5658,91.36579
6427,92.53902
4710,70.553666
5884,85.97374
8422,89.13941700000001
5854,94.346723
7049,76.101782
3479,47.878333000000005
7404,24.929898
3925,97.057447
1748,74.419686
732,88.877792
2553,31.384809999999998
8860,96.62825600000001
6183,91.511682
2662,81.632176
5649,70.204121
9816,73.071015
3113,3.818046
3303,74.626
1344,99.22964300000001
1690,35.601039
9825,27.086105
6759,37.506863
5049,41.221493
9560,82.415984
3308,78.645036
1504,83.78830699999999
1806,99.5619
6487,40.875188
5583,73.03407800000001
3792,24.353425
10347,73.781006
8040,24.29586
9179,82.706391
5848,0.07649700000000001
7570,45.569998
1848,57.724876
4513,10.301182
2431,92.097481
4661,24.493577
7582,11.983853
5805,77.891456
142,10.535525999999999
9053,75.434612
7346,99.381027
5475,86.108992
3410,16.542153
1117,79.95154699999999
1756,59.939748
497,33.570336
8771,9.425811999999999
870,95.998787
3358,91.334905
912,65.793525
721,86.621053
2805,3.454472
10351,78.203055
886,75.675092
9993,37.808639
6847,48.010335999999995
7478,30.115196
1520,78.086272
8980,81.721423
2746,77.141429
5898,61.452558999999994
6002,6.35191
314,89.073472
1799,54.49620899999999
327,65.080632
10252,22.136020000000002
4205,17.558671
3129,65.380219
9080,5.096818
7000,25.117803
3969,5.207311
9469,2.543071
5731,92.15391899999999
1973,46.689067
336,43.791081
2764,66.343485
8053,4.6340129999999995
275,22.133921
2985,65.767967
5870,94.251677
6079,9.688846
3478,56.265673
8504,62.405281
3559,72.628188
2809,97.068663
9415,71.843274
4862,88.45894399999999
7994,54.247305000000004
3417,14.524323999999998
307,5.695427
3909,87.281735
348,82.48482299999999
826,50.425571000000005
9900,76.688073
4483,93.79017900000001
6836,67.65388
3683,68.831655
9073,16.136062
8655,68.418704
2053,84.951474
71,3.6796059999999997
8687,25.687552
10231,42.427075
6526,13.029387
8702,77.968311
1666,73.09700699999999
6434,79.999558
9240,11.913387
5581,91.644114
1445,26.229245000000002
5435,14.959926000000001
5843,0.136613
1695,14.345191
2892,99.610159
10410,11.431558
1574,86.65036500000001
3203,65.25980200000001
4406,67.939131
1630,4.651804
7856,76.997413
1881,78.801424
5113,58.061847
5075,74.093877
9117,68.341847
5806,61.259363
848,2.609252
6234,1.566826
6436,54.537189
6100,92.471285
2877,3.463362
186,85.580772
3780,91.11279
1830,95.940324
2959,8.058197999999999
9853,6.8512770000000005
7589,5.247369
1234,9.885894
6207,67.168087
3916,65.78424
446,25.099719
844,5.603597
7810,21.689870000000003
8416,81.567074
5616,4.5523370000000005
2440,72.85293100000001
3103,19.197119
8874,85.734408
7056,37.28438
5874,78.114034
1294,56.467909999999996
5280,23.775057999999998
9316,3.543131
5068,1.267392
3443,83.428995
8719,65.545337
9128,68.517965
8608,11.068458
6348,74.407095
776,4.788754
10117,70.681069
2153,32.065836
4921,91.717632
5574,94.177726
9891,96.747458
5749,25.969168
9103,83.80736999999999
8700,69.679475
3183,1.635034
9190,52.199332
3199,95.469169
7297,90.79084499999999
1289,28.759573
4582,19.774223000000003
6441,75.40968000000001
9234,9.881041999999999
8500,75.903352
7041,71.857649
4107,44.594342
4127,2.711198
8479,98.259297
3967,16.930466
1879,98.192868
8767,1.245148
10340,98.4459
9805,60.944796
3588,3.824668
9614,33.165933
3866,68.118296
8278,76.99306999999999
4132,3.445758
1036,75.174892
636,91.605448
9942,11.154478999999998
4135,99.734646
5552,87.759788
1083,5.519197
861,82.569994
5213,19.988795
903,55.92060600000001
191,26.571367
109,80.72171
4456,75.160844
1942,4.618016000000001
9165,2.077522
4332,59.926766
8829,60.899361
2040,99.314544
7709,72.691287
8682,36.575159
8905,41.209098
4660,17.924599
6667,93.858174
2775,44.464317
4146,44.610215999999994
2323,32.528537
762,39.118725
2617,76.12945
2411,0.707616
1094,89.019696
7484,26.750785999999998
7320,2.000608
5808,34.288657
3135,60.888926
5911,42.767712
5041,80.207205
3806,17.572847
884,81.96141899999999
2654,97.64732
5522,37.641563
8377,3.874378
464,1.728811
7006,13.222693
8017,79.36310300000001
5905,61.125023999999996
7278,41.09554
5193,77.437965
10087,12.306894
5301,8.917612
2202,99.27694100000001
8981,68.191693
9228,29.990540000000003
1262,87.651649
5896,85.802948
975,60.606958
8825,75.463522
4926,70.78137199999999
941,52.48413000000001
5264,74.855159
4724,60.08494399999999
2387,19.691527
10129,66.22845500000001
5022,93.413315
4392,43.922398
5149,94.253623
3221,57.103823999999996
3883,19.768552
9836,47.87778
6885,66.410951
6150,3.031032
2789,6.674921
944,86.050791
9206,72.735062
1857,5.114898999999999
8960,74.683068
4109,36.129023
5214,19.106376
9380,27.367094
3255,25.371336
2690,65.684904
7737,24.706194
9860,4.527566
1319,1.145062
7252,2.993806
10288,95.20360600000001
5163,95.802348
6059,45.647766
7058,93.940668
9561,56.046861
9975,50.24285
3476,74.741161
3506,18.989107999999998
4750,0.26541
2477,3.6468019999999997
6895,33.567586
6875,87.85672
7725,17.386191
7975,5.307825
7089,5.452575
10271,97.803892
7022,99.057693
1874,96.08019399999999
8792,73.366375
7261,98.974575
7879,49.156094
5097,79.256284
2904,99.182636
570,92.589182
1448,62.223752000000005
6199,93.817353
8472,92.781121
6601,75.614378
8717,85.417961
9298,61.013343000000006
3226,77.687814
10145,68.715237
3979,99.563622
4384,43.935056
9646,52.322523
3540,42.00873
5907,23.08644
7144,57.967716
2827,94.08953000000001
8514,48.658099
4997,83.332347
1338,99.22964300000001
3262,16.541895999999998
6642,92.559434
7930,89.959861
650,74.692047
2902,76.49566999999999
2258,8.648444
5396,92.592239
9147,12.436378999999999
3522,49.996238
2730,96.758212
5713,91.151156
4479,76.286266
1596,92.822299
7352,98.936189
2584,79.372201
5655,82.80064899999999
3196,0.909985
7815,20.927364999999998
5328,97.574989
8075,95.984583
5590,58.811035
1258,83.262552
5488,71.79161500000001
991,50.963013000000004
3505,9.440265
113,32.387394
919,31.945007
2509,87.721836
9799,64.843809
165,64.37729300000001
5707,96.26966800000001
9962,80.361986
4604,95.117715
949,84.27631099999999
4595,0.831319
5952,90.979726
3771,81.10962099999999
2506,78.100589
5108,29.394757000000002
2850,90.484544
6745,63.012421999999994
7574,9.468975
7823,4.1716489999999995
4447,99.61346800000001
4461,92.948451
7073,36.797366
2505,73.894295
1114,75.35768399999999
8665,69.65655799999999
298,9.842539
1675,95.441381
3347,0.270923
2735,49.14073
8230,92.538145
4989,4.700611
9295,40.200134999999996
6047,57.186384999999994
4326,89.972306
6982,81.80025699999999
6145,6.2695669999999994
4551,78.600176
5604,17.751799
8258,82.344646
2103,3.102216
5337,88.386938
6043,71.21811600000001
7026,51.459842
7835,75.915553
1837,77.464343
8313,81.668128
8585,66.91431
9852,13.906964000000002
607,33.61975
6275,70.437135
1093,94.81036800000001
5637,47.772918
6580,64.65114
9263,88.34848000000001
4488,30.291478
160,74.783428
203,17.946188
7312,20.684160000000002
6125,54.142331000000006
4934,99.31505899999999
2934,68.51808
7700,42.161574
2435,30.777578000000002
1230,41.530207
8966,71.512023
3046,88.96270200000001
10055,85.34268399999999
7877,57.241385
8059,3.865848
6663,78.33251800000001
4252,55.574123
9175,93.973339
3293,42.168912
4035,13.163592000000001
2725,7.836023
4291,98.971237
4335,31.370435999999998
6165,79.662769
3878,31.983646999999998
5642,74.497757
9574,93.93431899999999
4754,10.749647
4887,47.720738
857,0.162872
7802,12.14114
8642,74.133337
2561,13.469165
3802,15.315616
2640,25.754538
5456,3.8077199999999998
5818,51.255994
4491,63.428478000000005
2347,87.360694
649,80.556493
2781,28.818803999999997
5876,88.84495799999999
8831,46.074940999999995
9468,8.860876
5963,71.61335600000001
615,4.461341
8716,55.502153
2575,95.558013
53,11.794007
3340,7.728972
7308,14.109898000000001
1705,8.200693
9360,55.883607999999995
7959,53.281237
1493,58.688308
10372,81.850277
8631,95.909974
803,33.646689
4954,41.477068
7203,79.903943
7393,16.331498
990,67.217424
2774,62.829747999999995
7893,11.831416
6675,91.12217199999999
3514,98.498483
7924,97.031973
8668,81.30421
219,3.134831
5762,4.556138
1288,63.174066
3163,65.51866700000001
4679,1.565366
2618,65.444785
3613,86.855909
43,67.408164
8253,72.224918
7830,84.194717
3793,70.880278
3572,20.532842000000002
10390,43.408109
1503,89.407218
7730,7.904153999999999
10236,38.128089
3440,90.42729200000001
1892,91.31321899999999
9640,95.711264
5256,51.198314
1955,55.260464
5168,95.802348
4815,13.572823000000001
6515,63.121224
1505,54.817211
670,49.806624
9205,60.641192000000004
7327,20.999373000000002
897,67.985704
6426,72.1584
2666,85.19139200000001
3193,3.270367
2890,86.044634
5918,5.7586889999999995
2621,21.769771
6247,98.69431800000001
6191,70.79965
2,90.423618
2370,31.171102
3805,31.176203000000005
1769,7.5387580000000005
8778,85.748191
8660,89.666751
531,6.08493
8913,17.478316
8940,71.09663499999999
6870,81.532599
6992,59.808152
3120,96.068825
9322,86.760922
731,41.343461
3407,34.167568
2339,2.9327330000000003
6203,51.673334999999994
6075,7.449022
2565,19.356565
8122,53.580766000000004
8231,94.465685
9670,90.14603100000001
7266,44.245264
5698,76.809177
6214,51.596703999999995
9274,91.250694
1255,96.60801
2104,3.810765
7158,7.711269000000001
6956,92.57383
6602,59.313343999999994
9452,44.974756
4995,77.350798
9268,92.97414300000001
8543,83.034625
5058,2.68405
6076,3.197777
4435,5.636401
3485,39.304465
9892,42.440005
5319,87.777959
3817,14.196063
6154,5.944363
9201,71.017129
8251,83.50046800000001
5767,0.376076
1621,27.93245
9819,31.318587
6559,92.029156
6492,38.155176000000004
9200,45.035435
1096,73.73304399999999
6618,0.583538
9880,97.78528399999999
7059,75.43770500000001
2463,42.120505
7454,37.925792
1788,14.678279999999999
250,70.258566
7774,88.098496
6440,66.219078
6457,38.81127
192,82.10814599999999
820,56.966333999999996
10028,76.51060600000001
5939,81.66340799999999
7499,24.606667
5940,94.50046
4401,76.28942099999999
7315,43.570761
5389,47.218959999999996
4167,75.645028
4952,74.364581
2687,30.500071000000002
4391,76.387047
6090,81.461889
6217,61.663627000000005
4928,88.888159
6999,32.14853
5553,92.967411
2607,56.532771
7849,73.289738
238,67.029572
4016,74.466306
9578,78.212164
2977,92.987664
5937,73.30823000000001
9866,3.5193559999999997
10328,4.343049
5474,90.958422
945,73.537661
9111,94.380872
9118,93.076938
5098,60.59120600000001
7072,16.045934
7112,90.313906
3553,86.806915
10378,89.27859699999999
3361,99.276567
9664,92.119821
5629,70.644026
2410,3.7107309999999996
4508,21.192127
8730,69.004918
3983,83.756407
146,3.9417190000000004
6909,47.924587
2294,77.01333699999999
2253,6.349937000000001
3612,41.248053999999996
5354,58.104878
1736,88.98555400000001
6635,81.737569
8119,10.887450999999999
114,85.725973
9157,4.642717
7939,74.244747
9873,87.150032
498,89.330507
7890,4.170618
720,92.732502
7487,58.364340000000006
9140,69.265447
5955,84.03615
9366,76.130849
3089,23.479491
7530,77.60412600000001
7684,95.669772
7491,68.607671
596,57.515268999999996
9393,0.543354
6338,92.718362
6295,64.258325
5165,80.57227900000001
1647,73.174991
6377,21.315205
7190,90.81694
2700,67.971645
7807,58.016615
1700,12.532461999999999
9242,5.349505000000001
5405,85.80425799999999
7523,72.914877
6166,88.068348
2942,22.345515
8961,39.904185
86,82.786875
2308,57.203414
2677,88.374818
8483,92.917176
8125,0.628761
2594,85.039549
6116,87.30451500000001
1029,66.883597
136,25.598833
7099,98.528862
6387,3.4734059999999998
2854,58.61865
4410,87.80578100000001
1200,95.977352
4718,78.575571
9916,60.460632
6854,13.883125
566,82.78071899999999
7571,35.253274
5431,79.098034
3928,59.708418
10038,84.474179
7978,12.770126
6355,93.87853299999999
6832,50.95605
8171,83.507838
6795,96.029032
9211,74.442612
8542,79.369345
2330,10.519029
3516,53.27564
2187,78.010366
195,45.66604
7564,63.80194399999999
7795,54.836087
5060,5.857875
802,73.392634
5716,72.889049
6613,4.16453
8305,0.557763
2068,51.047621
6016,81.787451
9037,68.978788
644,79.377943
9691,31.323913
5104,54.959086
5461,90.742841
1637,1.593582
120,82.39183100000001
2981,38.223688
5070,0.219896
3074,76.909414
9226,33.197918
3278,92.226518
2135,47.657903999999995
6598,56.458783999999994
4971,49.305933
6445,76.320483
134,32.039578999999996
8127,60.187298
5325,87.788039
10041,48.754798
8993,28.962667
2559,21.161916
62,14.98714
1358,78.796521
6807,67.889289
8116,67.73549799999999
6057,65.32068000000001
2467,60.508644
679,29.184719
8743,51.314572
741,54.527471
5308,99.32595
9619,14.183042000000002
3642,10.547819
444,49.285166
8431,54.58296
3258,42.013065000000005
4664,16.434573999999998
1873,98.775976
9977,85.008706
2596,75.836621
1717,98.134558
2912,79.81904200000001
2843,35.277986999999996
4028,47.574838
5489,56.736447
8924,17.869314000000003
4486,79.090603
2556,47.80138
489,80.318434
493,84.517705
690,15.937634
3822,1.17625
602,42.320822
1911,56.969381000000006
1014,98.84389200000001
6403,96.560041
1993,75.828199
5995,26.583425
3758,91.88906800000001
2366,80.39846800000001
5284,26.003817
4371,99.090416
9966,85.244745
7282,65.461976
1361,32.142122
7270,69.270957
1526,72.554775
1327,99.694064
9290,62.44163100000001
7905,90.114906
1551,4.787708
6518,77.07044
10088,16.358915
1337,45.593146000000004
3902,90.626745
3010,54.675962
5042,67.307803
9121,65.085943
2250,22.920791
7538,47.846307
5040,33.262706
2346,99.397563
9598,67.89437
5486,60.428899
2784,52.832979
5695,88.70835799999999
5120,53.33513000000001
7938,81.337795
5556,49.709872999999995
5600,33.309644
10150,66.857545
150,16.866939000000002
2804,5.384564
6105,66.92966700000001
2086,17.679817
3752,94.444226
5613,13.505256
2259,5.724718
4018,46.40289
6356,83.828638
6300,6.935051
2424,99.655502
4139,84.521468
3857,63.667733999999996
859,92.541372
5368,18.146345
7980,4.1188769999999995
8486,76.019912
8641,67.17704
8852,10.789408
4740,1.148472
8883,50.409197
4463,78.33205
5529,33.485387
1364,72.723117
1779,2.716765
8161,45.911245
4786,77.663701
6587,67.863915
1818,99.18437800000001
8197,47.668544
4938,28.279671999999998
2704,30.358906
5286,31.677895
175,82.804418
7864,90.314223
2093,2.762876
8773,0.714442
3492,8.991299
1920,77.97923
82,78.561448
816,86.532733
8891,80.186326
7734,9.762630999999999
4397,64.369777
8880,82.39313
5569,96.057437
283,54.980357999999995
4121,10.213764999999999
7863,83.043534
609,14.068242000000001
2915,36.062169
1813,95.75916600000001
1271,43.161542
6528,44.082377
9996,58.868568
2994,96.244665
8335,84.052017
6966,85.69657099999999
7736,14.232010999999998
2642,7.583127
6813,84.149275
4509,35.751397999999995
2305,77.320509
7400,7.166982000000001
8929,16.476958
4196,32.215003
5563,97.442004
4841,82.964013
4656,11.67282
10085,31.052870000000002
4169,66.083073
3850,39.054133
10254,7.777456
8669,59.069264000000004
5254,71.227232
8296,2.209394
5534,31.470312
2414,4.7709220000000006
3555,64.831149
4692,90.02919200000001
4499,45.657853
2195,48.611145
5046,21.055313
2600,81.231076
1518,93.8561
4765,97.059552
4315,47.647490999999995
3367,98.567291
9896,72.76113199999999
6842,66.28806800000001
2633,25.052285
7383,79.847364
5634,47.772918
8461,9.301536
5924,0.408038
9084,9.553111999999999
2434,72.85293100000001
9635,75.310448
7023,77.793824
7233,30.976546999999997
6871,99.293334
4521,4.824731
5588,82.075165
3546,37.484072999999995
7604,49.359932
6229,22.528938
9938,9.514203
5532,38.048982
5445,7.764182000000001
517,57.26053
6353,70.197353
8166,78.31505200000001
9383,19.656005
8353,71.89336899999999
1415,45.464192
4665,6.066839
4457,82.91627199999999
2761,85.670461
5913,21.261477
4856,91.46696899999999
9156,11.781666
127,57.946343000000006
3475,88.37376
8350,81.340228
4311,71.666478
2438,83.234109
3766,69.40159799999999
9656,71.211929
6128,79.015876
6872,94.71494100000001
10037,90.427533
10173,6.7404
1473,1.096432
4822,1.547497
7185,86.671544
3561,32.664315
3952,30.140324
49,50.659239
5438,5.9957650000000005
10305,27.258403
887,46.997384999999994
2616,91.319381
516,70.810097
3168,68.877423
2949,6.656834
1424,85.076559
139,22.726394
1924,39.802839
2378,49.997305
3197,0.26502800000000004
5132,31.525222999999997
112,65.892072
4560,65.1531
4596,0.44128599999999996
7676,52.128752
3250,46.424146
4691,78.263799
10110,79.98199699999999
8165,95.28558000000001
4547,73.954612
7083,7.721759
3277,96.899693
8639,87.786436
6853,8.657559
4069,98.86827199999999
4409,62.7593
6396,3.901275
8877,54.379078
7764,66.048649
3222,95.78613100000001
8477,88.018731
451,17.315664
3732,20.788416
9252,85.876225
4987,4.431647
3664,2.120822
2763,57.239982999999995
658,62.719892
8388,99.700689
8069,97.539968
4621,98.302601
999,11.284345
389,0.534195
3408,49.649513
1476,12.496029
2240,29.881411
2386,54.573255
9441,37.526432
992,41.527333
4998,92.189255
3923,74.313182
2972,87.544196
3387,55.618079
8073,99.474492
8297,7.503634
7231,56.768252000000004
4770,80.863623
1293,47.375937
1824,98.20871700000001
2873,3.525471
4174,69.390609
2535,59.902407999999994
9434,63.234846
1907,36.618295
42,79.607812
9890,76.729552
368,21.837107999999997
6035,75.390135
1151,8.359432
8150,71.218594
9090,92.357873
6866,95.965864
6767,29.569993
7912,93.408612
4161,81.078912
4288,0.954608
8173,77.07935400000001
7674,82.429622
174,90.519278
1903,90.70501999999999
1099,93.234113
8419,64.59089200000001
3409,13.897008999999999
1538,38.853263
2292,96.795386
9616,43.716072
1363,83.101587
7251,5.316793
6888,36.79455
5261,72.971051
7082,18.661928
7328,9.063626
680,23.139173
9632,4.116079
8041,30.353399
3665,1.798841
1661,41.367819
508,59.731076
166,71.95743
5498,80.528544
8566,88.207475
1006,4.006476
9043,64.862177
1914,93.078282
3495,9.430589999999999
10034,80.621021
10151,53.848253
6701,4.741122
4991,2.3269900000000003
2536,63.496446
1104,97.842857
3876,14.139541
10072,54.742189
1752,89.539411
5311,98.99717199999999
5954,96.78234300000001
7242,3.183852
2916,96.146429
8394,92.758741
5755,38.055128
152,2.6727090000000002
9055,54.997122999999995
5680,18.682872
3908,93.735638
9437,80.443095
2552,41.827682
2773,73.573634
6341,77.951458
3552,32.884122999999995
3723,29.930459999999997
6901,95.112809
520,39.161873
8380,25.520049
4539,89.403378
7043,45.31348
1822,76.555385
4087,96.513313
6394,3.073216
9035,86.399501
7708,37.841673
8138,4.836688
309,1.3979620000000001
8115,84.52115500000001
6725,87.53517
7692,77.284446
3600,45.574557
3623,64.300148
3812,7.335704
6007,98.797375
3451,87.036254
4592,5.618457
205,48.635253999999996
10247,14.503314000000001
1135,73.961275
9701,21.78105
2749,98.824771
3614,96.003012
305,1.148109
1849,38.755369
7675,97.528601
9368,58.008423
1988,72.612717
3240,88.126482
2798,6.039134
4516,3.3492889999999997
5631,78.253825
10208,72.948008
3109,11.328392
4940,84.951474
4060,76.466635
1987,82.222272
7461,93.93597199999999
9171,89.305614
7868,87.594672
383,0.588918
5635,92.156318
4308,79.002228
3389,83.08189
3156,86.669106
6055,80.032824
10409,16.194336
2727,4.866494
7295,65.259283
8373,1.682794
8975,71.905766
8569,80.170429
7545,91.167823
3833,80.154266
9639,54.323151
4777,37.910429
4277,13.006727
253,86.424665
6419,75.67201999999999
10299,89.357892
7596,75.790376
278,60.962437
3252,59.907887
2480,19.680413
289,37.336187
6329,94.328512
3075,56.856238
4074,41.40652
7988,96.49164
6659,72.821127
6110,36.880827000000004
5090,65.703751
6945,76.14234599999999
7590,1.8921830000000002
10118,76.298289
8670,67.376211
9256,94.286046
6365,59.83727
8152,90.548896
270,85.521524
6011,90.93888100000001
4571,85.786827
8274,67.111409
3566,37.073496999999996
2971,94.842905
6442,48.704834000000005
9062,47.324524
4208,6.861275
3218,87.20645
1391,1.921818
3976,2.846927
4317,80.813502
6959,69.56163000000001
7724,52.506896999999995
8841,12.480202
83,45.355988
873,72.321336
10006,46.020403
8027,70.35639
4558,56.067671
4501,14.023964000000001
4648,46.985846
2038,70.78137199999999
10095,3.999304
7179,94.704954
2450,75.065001
3955,46.193259999999995
2329,30.977959999999996
9426,81.227816
